,,MN,MN,MN,MN,MN,MN,MN,0,G1,G1,G1,G1,G1,G1,G1,,NH,NH,NH,NH,NH,NH,NH,1,G2,G2,G2,G2,G2,G2,G2,,DD,DD,DD,DD,DD,DD,DD,0,G3,G3,G3,G3,G3,G3,G3,,SH,SH,SH,SH,SH,SH,SH,0,G4,G4,G4,G4,G4,G4,G4
4-Feb-13,12:26:22,,,,,,,,1,,,,,,,,,,,,M,N,S,,0,,,,,,,,,,,L,,,,,0,,,,,,,,,A,C,,,,,T,0,,,,,,,
4-Feb-13,12:26:23,,,,,,,,1,,,,,,,,,,,,M,N,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,A,C,L,,,,T,0,,,,,,,
4-Feb-13,12:26:25,A,,,,,,,1,,,,,,,,,,,,M,N,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,C,L,,,,T,0,,,,,,,
4-Feb-13,12:26:28,A,,L,,,,,1,,,,,,,,,,,,M,N,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,C,,,,,T,0,,,,,,,
4-Feb-13,12:26:29,A,,L,,,,T,1,,,,,,,,,,,,M,N,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,C,,,,,,0,,,,,,,
4-Feb-13,12:26:31,A,C,L,,,,T,1,,,,,,,,,,,,M,N,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,
4-Feb-13,12:27:00,A,C,L,,,,T,1,,,,,,,,,,,,M,N,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,
4-Feb-13,12:28:00,A,C,L,,,,T,1,,,,,,,,,,,,M,N,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,
4-Feb-13,12:29:00,A,C,L,,,,T,1,,,,,,,,,,,,M,N,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,
4-Feb-13,12:29:37,A,C,L,,,,T,1,,,,,,,,,,,,M,,S,,0,,,,,,,,,,,,,N,,,0,,,,,,,,,,,,,,,,0,,,,,,,
4-Feb-13,12:29:42,A,C,L,,,,T,1,,,,,,,,,,,,M,,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,N,,,0,,,,,,,
4-Feb-13,12:29:56,A,C,L,,,,T,1,,,,,,,,,,,,M,,S,,0,,,,,,,,,,,,,N,,,0,,,,,,,,,,,,,,,,0,,,,,,,
4-Feb-13,12:30:00,A,C,L,,,,T,1,,,,,,,,,,,,M,,S,,0,,,,,,,,,,,,,N,,,0,,,,,,,,,,,,,,,,0,,,,,,,
4-Feb-13,12:30:02,A,C,L,,,,T,1,,,,,,,,,,,,M,N,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,
4-Feb-13,12:30:53,A,C,L,,,,T,0,,,,,,,,,,,,M,,S,,0,,,,,,,,,,,,,N,,,0,,,,,,,,,,,,,,,,0,,,,,,,
4-Feb-13,12:31:00,A,C,L,,,,T,1,,,,,,,,,,,,M,,S,,0,,,,,,,,,,,,,N,,,0,,,,,,,,,,,,,,,,0,,,,,,,
4-Feb-13,12:31:01,A,C,L,,,,T,0,,,,,,,,,,,,M,,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,N,,,0,,,,,,,
4-Feb-13,12:31:20,A,C,L,,,,T,1,,,,,,,,,,,,M,,S,,0,,,,,,,,,,,,,N,,,0,,,,,,,,,,,,,,,,0,,,,,,,
4-Feb-13,12:31:32,A,C,L,,,,T,1,,,,,,,,,,,,M,N,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,
4-Feb-13,12:32:00,A,C,L,,,,T,1,,,,,,,,,,,,M,N,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,
4-Feb-13,12:33:00,A,C,L,,,,T,1,,,,,,,,,,,,M,N,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,
4-Feb-13,12:34:00,A,C,L,,,,T,1,,,,,,,,,,,,M,,S,,0,,,,,,,,,,,,,N,,,0,,,,,,,,,,,,,,,,0,,,,,,,
4-Feb-13,12:34:11,A,C,L,,,,T,1,,,,,,,,,,,,M,N,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,
4-Feb-13,12:34:30,A,C,L,,,,T,1,,,,,,,,,,,,M,,S,,0,,,,,,,,,,,,,N,,,0,,,,,,,,,,,,,,,,0,,,,,,,
4-Feb-13,12:35:00,A,C,L,,,,T,1,,,,,,,,,,,,M,,S,,0,,,,,,,,,,,,,N,,,0,,,,,,,,,,,,,,,,0,,,,,,,
4-Feb-13,12:35:11,A,C,L,,,,T,1,,,,,,,,,,,,M,,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,N,,,0,,,,,,,
4-Feb-13,12:35:23,A,C,L,,,,T,1,,,,,,,,,,,,M,,,,0,,,,,,,,,,,,,,S,,0,,,,,,,,,,,,,N,,,0,,,,,,,
4-Feb-13,12:35:31,A,C,L,,,,T,1,,,,,,,,,,,,M,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,N,S,,0,,,,,,,
4-Feb-13,12:36:00,A,C,L,,,,T,1,,,,,,,,,,,,M,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,N,S,,0,,,,,,,
4-Feb-13,12:37:00,A,C,L,,,,T,1,,,,,,,,,,,,M,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,N,S,,0,,,,,,,
4-Feb-13,12:37:23,A,C,L,,,,T,1,,,,,,,,,,,,M,,,,0,,,,,,,,,,,,,N,,,0,,,,,,,,,,,,,,S,,0,,,,,,,
4-Feb-13,12:37:27,A,C,L,,,,T,1,,,,,,,,,,,,M,,,,0,,,,,,,,,,,,,N,S,,0,,,,,,,,,,,,,,,,0,,,,,,,
4-Feb-13,12:37:29,A,C,L,,,,T,1,,,,,,,,,,,,M,N,,,0,,,,,,,,,,,,,,S,,0,,,,,,,,,,,,,,,,0,,,,,,,
4-Feb-13,12:37:32,A,C,L,,,,T,1,,,,,,,,,,,,M,N,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,
4-Feb-13,12:37:41,A,C,L,,,,T,1,,,,,,,,,,,,M,,S,,0,,,,,,,,,,,,,N,,,0,,,,,,,,,,,,,,,,0,,,,,,,
4-Feb-13,12:37:47,A,C,L,,,,T,1,,,,,,,,,,,,M,,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,N,,,0,,,,,,,
4-Feb-13,12:37:48,A,C,L,,,,T,1,,,,,,,,,,,,M,,,,0,,,,,,,,,,,,,,S,,0,,,,,,,,,,,,,N,,,0,,,,,,,
4-Feb-13,12:37:54,A,C,L,,,,T,1,,,,,,,,,,,,M,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,N,S,,0,,,,,,,
4-Feb-13,12:38:00,A,C,L,,,,T,1,,,,,,,,,,,,M,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,N,S,,0,,,,,,,
4-Feb-13,12:39:00,A,C,L,,,,T,1,,,,,,,,,,,,M,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,N,S,,0,,,,,,,
4-Feb-13,12:40:00,A,C,L,,,,T,1,,,,,,,,,,,,M,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,N,S,,0,,,,,,,
4-Feb-13,12:40:12,A,C,L,,,,T,1,,,,,,,,,,,,M,,,,0,,,,,,,,,,,,,,S,,0,,,,,,,,,,,,,N,,,0,,,,,,,
4-Feb-13,12:40:17,A,C,L,,,,T,1,,,,,,,,,,,,M,,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,N,,,0,,,,,,,
4-Feb-13,12:40:29,A,C,L,,,,T,1,,,,,,,,,,,,M,,,,0,,,,,,,,,,,,,,S,,0,,,,,,,,,,,,,N,,,0,,,,,,,
4-Feb-13,12:40:36,A,C,L,,,,T,1,,,,,,,,,,,,M,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,N,S,,0,,,,,,,
4-Feb-13,12:41:00,A,C,L,,,,T,1,,,,,,,,,,,,M,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,N,S,,0,,,,,,,
4-Feb-13,12:41:39,A,C,L,,,,T,1,,,,,,,,,,,,M,,,,0,,,,,,,,,,,,,N,,,0,,,,,,,,,,,,,,S,,0,,,,,,,
4-Feb-13,12:42:00,A,C,L,,,,T,0,,,,,,,,,,,,M,,,,0,,,,,,,,,,,,,N,,,0,,,,,,,,,,,,,,S,,0,,,,,,,
4-Feb-13,12:42:03,A,C,L,,,,T,1,,,,,,,,,,,,M,N,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,S,,0,,,,,,,
4-Feb-13,12:43:00,A,C,L,,,,T,1,,,,,,,,,,,,M,N,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,S,,0,,,,,,,
4-Feb-13,12:43:01,A,C,L,,,,T,1,,,,,,,,,,,,M,,,,0,,,,,,,,,,,,,N,,,0,,,,,,,,,,,,,,S,,0,,,,,,,
4-Feb-13,12:43:05,A,C,L,,,,T,1,,,,,,,,,,,,M,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,N,S,,0,,,,,,,
4-Feb-13,12:44:00,A,C,L,,,,T,1,,,,,,,,,,,,M,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,N,S,,0,,,,,,,
4-Feb-13,12:44:07,A,C,L,,,,T,1,,,,,,,,,,,,M,,,,0,,,,,,,,,,,,,N,,,0,,,,,,,,,,,,,,S,,0,,,,,,,
4-Feb-13,12:44:10,A,C,L,,,,T,1,,,,,,,,,,,,M,,,,0,,,,,,,,,,,,,N,S,,0,,,,,,,,,,,,,,,,0,,,,,,,
4-Feb-13,12:44:11,A,C,L,,,,T,1,,,,,,,,,,,,M,N,,,0,,,,,,,,,,,,,,S,,0,,,,,,,,,,,,,,,,0,,,,,,,
4-Feb-13,12:44:15,A,C,L,,,,T,1,,,,,,,,,,,,M,N,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,
4-Feb-13,12:44:54,A,C,L,,,,T,1,,,,,<N,,,,,,,M,,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,
4-Feb-13,12:44:57,A,C,L,,,,,1,,,,,<N,,,,,,,M,,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,T,0,,,,,,,
4-Feb-13,12:45:00,A,C,L,,,,,1,,,,,<N,,,,,,,M,,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,T,0,,,,,,,
4-Feb-13,12:45:03,A,C,L,,,,,1,,,,,<N,,,,,,,M,,S,,0,,,,,,,,,,,,,,,T,0,,,,,,,,,,,,,,,,0,,,,,,,
4-Feb-13,12:45:23,A,C,L,,,,,1,,,,,,,,,,,,M,N,S,,0,,,,,,,,,,,,,,,T,0,,,,,,,,,,,,,,,,0,,,,,,,
4-Feb-13,12:45:30,,C,L,,,,,1,,,,,,,,,,,,M,N,S,,0,,,,,,,,,,,,,,,T,0,,,,,,,,,A,,,,,,,0,,,,,,,
4-Feb-13,12:45:34,,C,L,,,,,1,,,,,,,,,,,,M,N,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,A,,,,,,T,0,,,,,,,
4-Feb-13,12:45:36,A,C,L,,,,,1,,,,,,,,,,,,M,N,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,T,0,,,,,,,
4-Feb-13,12:45:41,A,C,L,,,,T,1,,,,,,,,,,,,M,N,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,
4-Feb-13,12:46:00,A,C,L,,,,T,1,,,,,,,,,,,,M,N,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,
4-Feb-13,12:46:16,A,C,L,,,,T,1,,,,<M,,,,,,,,,N,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,
4-Feb-13,12:46:27,A,C,L,,,,T,1,,,,,,,,,,,,M,N,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,
4-Feb-13,12:47:00,A,C,L,,,,T,1,,,,,,,,,,,,M,N,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,
4-Feb-13,12:48:00,A,C,L,,,,T,1,,,,,,,,,,,,M,N,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,
4-Feb-13,12:49:00,A,C,L,,,,T,1,,,,,,,,,,,,M,N,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,
4-Feb-13,12:50:00,A,C,L,,,,T,1,,,,,,,,,,,,M,N,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,
4-Feb-13,12:50:48,A,C,L,,,,T,1,,,,,,,,,,,,M,,S,,0,,,,,,,,,,,,,N,,,0,,,,,,,,,,,,,,,,0,,,,,,,
4-Feb-13,12:50:56,A,C,L,,,,T,1,,,,,,,,,,,,M,N,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,
4-Feb-13,12:51:00,A,C,L,,,,T,1,,,,,,,,,,,,M,N,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,
4-Feb-13,12:51:45,A,C,,,,,T,1,,,,,,,,,,,,M,N,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,L,,,,,0,,,,,,,
4-Feb-13,12:52:00,A,C,,,,,T,1,,,,,,,,,,,,M,N,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,L,,,,,0,,,,,,,
4-Feb-13,12:52:05,A,C,L,,,,T,1,,,,,,,,,,,,M,N,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,
4-Feb-13,12:53:00,A,C,L,,,,T,0,,,,,,,,,,,,M,N,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,
4-Feb-13,12:53:48,A,C,,,,,T,1,,,,,,,,,,,,M,N,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,L,,,,,0,,,,,,,
4-Feb-13,12:54:00,A,C,,,,,T,1,,,,,,,,,,,,M,N,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,L,,,,,0,,,,,,,
4-Feb-13,12:54:25,A,C,L,,,,T,1,,,,,,,,,,,,M,N,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,
4-Feb-13,12:55:00,A,C,L,,,,T,1,,,,,,,,,,,,M,N,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,
4-Feb-13,12:55:50,A,C,L,,,,T,1,,,,,,,,,,,,M,,S,,0,,,,,,,,,,,,,N,,,0,,,,,,,,,,,,,,,,0,,,,,,,
4-Feb-13,12:55:55,A,C,L,,,,T,1,,,,,,,,,,,,M,,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,N,,,0,,,,,,,
4-Feb-13,12:56:00,A,C,L,,,,T,1,,,,,,,,,,,,M,,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,N,,,0,,,,,,,
4-Feb-13,12:56:06,A,C,L,,,,T,1,,,,,,,,,,,,M,,S,,0,,,,,,,,,,,,,N,,,0,,,,,,,,,,,,,,,,0,,,,,,,
4-Feb-13,12:56:12,A,C,L,,,,T,1,,,,,,,,,,,,M,N,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,
4-Feb-13,12:56:27,A,C,,,,,T,1,,,,,,,,,,,,M,N,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,L,,,,,0,,,,,,,
4-Feb-13,12:56:31,A,C,,,,,T,1,,,,,,,,,,,,M,,S,,0,,,,,,,,,,,,,N,,,0,,,,,,,,,,,L,,,,,0,,,,,,,
4-Feb-13,12:56:37,A,C,,,,,T,1,,,,,,,,,,,,M,,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,L,,N,,,0,,,,,,,
4-Feb-13,12:56:46,A,C,L,,,,T,1,,,,,,,,,,,,M,,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,N,,,0,,,,,,,
4-Feb-13,12:57:00,A,C,L,,,,T,1,,,,,,,,,,,,M,,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,N,,,0,,,,,,,
4-Feb-13,12:57:11,A,C,L,,,,T,1,,,,,,,,,,,,M,,S,,0,,,,,,,,,,,,,N,,,0,,,,,,,,,,,,,,,,0,,,,,,,
4-Feb-13,12:57:37,A,C,L,,,,T,1,,,,,,,,,,,,M,N,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,
4-Feb-13,12:58:00,A,C,L,,,,T,1,,,,,,,,,,,,M,N,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,
4-Feb-13,12:58:44,A,C,L,,,,T,1,,,,,,,,,,,,M,,S,,0,,,,,,,,,,,,,N,,,0,,,,,,,,,,,,,,,,0,,,,,,,
4-Feb-13,12:58:49,A,C,L,,,,T,1,,,,,,,,,,,,M,,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,N,,,0,,,,,,,
4-Feb-13,12:59:00,A,C,L,,,,T,1,,,,,,,,,,,,M,,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,N,,,0,,,,,,,
4-Feb-13,13:00:00,A,C,L,,,,T,1,,,,,,,,,,,,M,,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,N,,,0,,,,,,,
4-Feb-13,13:01:00,A,C,L,,,,T,1,,,,,,,,,,,,M,,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,N,,,0,,,,,,,
4-Feb-13,13:01:41,A,C,L,,,,T,1,,,,,,,,,,,,M,,S,,0,,,,,,,,,,,,,N,,,0,,,,,,,,,,,,,,,,0,,,,,,,
4-Feb-13,13:01:52,A,C,L,,,,T,1,,,,,,,,,,,,M,,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,N,,,0,,,,,,,
4-Feb-13,13:02:00,A,C,L,,,,T,1,,,,,,,,,,,,M,,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,N,,,0,,,,,,,
4-Feb-13,13:02:16,A,C,L,,,,T,1,,,,,,,,,,,,M,,S,,0,,,,,,,,,,,,,N,,,0,,,,,,,,,,,,,,,,0,,,,,,,
4-Feb-13,13:02:22,A,C,L,,,,T,1,,,,,,,,,,,,M,N,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,
4-Feb-13,13:02:46,A,C,L,,,,T,1,,,,,,,,,,,,M,,S,,0,,,,,,,,,,,,,N,,,0,,,,,,,,,,,,,,,,0,,,,,,,
4-Feb-13,13:03:00,A,C,L,,,,T,1,,,,,,,,,,,,M,,S,,0,,,,,,,,,,,,,N,,,0,,,,,,,,,,,,,,,,0,,,,,,,
4-Feb-13,13:03:27,A,C,L,,,,T,1,,,,,,,,,,,,M,,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,N,,,0,,,,,,,
4-Feb-13,13:03:47,A,C,L,,,,T,1,,,,,,,,,,,,M,,,,0,,,,,,,,,,,,,,S,,0,,,,,,,,,,,,,N,,,0,,,,,,,
4-Feb-13,13:03:58,A,C,L,,,,T,1,,,,,,,,,,,,M,,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,N,,,0,,,,,,,
4-Feb-13,13:04:00,A,C,L,,,,T,1,,,,,,,,,,,,M,,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,N,,,0,,,,,,,
4-Feb-13,13:04:08,A,C,,,,,T,1,,,,,,,,,,,,M,,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,L,,N,,,0,,,,,,,
4-Feb-13,13:04:19,A,C,L,,,,T,1,,,,,,,,,,,,M,,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,N,,,0,,,,,,,
4-Feb-13,13:04:32,A,C,,,,,T,1,,,L>,,,,,,,,,M,,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,N,,,0,,,,,,,
4-Feb-13,13:04:48,A,C,L,,,,T,1,,,,,,,,,,,,M,,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,N,,,0,,,,,,,
4-Feb-13,13:04:49,A,C,L,,N,,T,1,,,,,,,,,,,,M,,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,
4-Feb-13,13:04:50,A,C,L,,N,,T,1,,,,,,,,,,,,,,S,,0,,,,,,,,,,,,M,,,,0,,,,,,,,,,,,,,,,0,,,,,,,
4-Feb-13,13:04:51,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-Feb-13,13:05:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-Feb-13,13:06:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-Feb-13,13:07:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-Feb-13,13:08:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-Feb-13,13:09:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-Feb-13,13:10:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-Feb-13,13:11:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-Feb-13,13:12:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-Feb-13,13:13:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-Feb-13,13:14:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-Feb-13,13:15:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-Feb-13,13:16:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-Feb-13,13:17:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-Feb-13,13:18:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-Feb-13,13:18:58,,C,L,M,N,S,T,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,A,,,,,,,0,,,,,,,
4-Feb-13,13:19:00,A,C,L,M,N,S,T,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,
4-Feb-13,13:19:03,A,C,L,M,N,,T,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,S,,0,,,,,,,
4-Feb-13,13:19:04,A,C,L,M,N,,,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,S,T,0,,,,,,,
4-Feb-13,13:19:06,,C,L,M,N,,,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,A,,,,,S,T,0,,,,,,,
4-Feb-13,13:19:07,,C,L,M,N,,,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,S,,0,,,,,,,,,A,,,,,,T,0,,,,,,,
4-Feb-13,13:19:08,,C,L,M,N,,,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,S,T,0,,,,,,,,,A,,,,,,,0,,,,,,,
4-Feb-13,13:19:10,,C,L,M,N,,,1,,,,,,,,,,,,,,S,,0,,,,,,,,,A,,,,,,T,0,,,,,,,,,,,,,,,,0,,,,,,,
4-Feb-13,13:19:11,,C,L,M,N,,,1,,,,,,,,,,,,,,S,T,0,,,,,,,,,A,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,
4-Feb-13,13:19:12,,C,L,M,N,,,1,,,,,,,,,A,,,,,S,T,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,
4-Feb-13,13:19:14,,,L,M,N,,,1,,,,,,,,,A,,,,,S,T,0,,,,,,,,,,,,,,,,0,,,,,,,,,,C,,,,,,0,,,,,,,
4-Feb-13,13:19:17,,,,M,N,,,1,,,,,,,,,A,,,,,S,T,0,,,,,,,,,,,,,,,,0,,,,,,,,,,C,L,,,,,0,,,,,,,
4-Feb-13,13:19:21,,,,M,N,,,1,,,,,,,,,A,,,,,S,T,0,,,,,,,,,,C,,,,,,0,,,,,,,,,,,L,,,,,0,,,,,,,
4-Feb-13,13:19:27,,,,M,N,,,1,,,,,,,,,A,C,,,,S,T,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,L,,,,,0,,,,,,,
